anime_id;name;type;episodes;rating;members;genre 1;genre 2;genre 3;genre 4;genre 5;genre 6;genre 7;;;;;;
16241;Yondemasu yo, Azazel-san. Z;TV;13;7.65;20640;Comedy; Demons; Supernatural;;;;;;;;;;
2198;Aa! Megami-sama!: Sorezore no Tsubasa Specials;Special;2;7.64;16986;Comedy; Magic; Romance; Seinen; Supernatural;;;;;;;;
1239;Bishoujo Senshi Sailor Moon SuperS;TV;39;7.64;55056;Drama; Magic; Romance; Shoujo;;;;;;;;;
2768;CLAMP in Wonderland 2;Music;1;7.64;13985;Action; Comedy; Drama; Fantasy; Magic; Music; Romance;;;;;;
2514;Detective Conan OVA 04: Conan and Kid and Crystal Mother;OVA;1;7.64;8974;Adventure; Mystery; Police; Shounen;;;;;;;;;
1394;Future GPX Cyber Formula Saga;OVA;8;7.64;1040;Drama; Sci-Fi; Shounen; Sports;;;;;;;;;
17187;Ghost in the Shell: Arise - Border:1 Ghost Pain;Movie;1;7.64;31747;Mecha; Police; Psychological; Sci-Fi;;;;;;;;;
11663;Hakuouki OVA;OVA;2;7.64;7791;Action; Drama; Historical; Samurai; Supernatural;;;;;;;;
270;Hellsing;TV;13;7.64;308995;Action; Horror; Seinen; Supernatural; Vampire;;;;;;;;
1356;Hokuto no Ken 2;TV;43;7.64;11090;Action; Drama; Martial Arts; Super Power;;;;;;;;;
6553;Junjou Romantica Special;Special;1;7.64;17378;Comedy; Romance; Shounen Ai;;;;;;;;;;
1567;Kaitou Saint Tail;TV;43;7.64;8794;Adventure; Magic; Romance; Shoujo;;;;;;;;;
15437;Kore wa Zombie Desu ka? of the Dead OVA;OVA;1;7.64;54828;Action; Comedy; Ecchi; Harem; Magic; Supernatural;;;;;;;
13655;Little Busters!;TV;26;7.64;138655;Comedy; Drama; School; Slice of Life; Supernatural;;;;;;;;
334;Marmalade Boy;TV;76;7.64;24745;Comedy; Drama; Romance; Shoujo;;;;;;;;;
7651;Ningen Shikkaku: Director&#039;;;;;;;;;;;;;;;;;
1029;Omoide Poroporo;Movie;1;7.64;39589;Drama; Romance; Slice of Life;;;;;;;;;;
209;R.O.D the TV;TV;26;7.64;47053;Action; Adventure; Comedy; Drama; Sci-Fi; Super Power;;;;;;;
15775;Saint☆Oniisan;OVA;2;7.64;33668;Comedy; Seinen; Slice of Life;;;;;;;;;;
10469;Sayonara Zetsubou Sensei Special;Special;1;7.63;9669;Comedy; Mystery; Parody;;;;;;;;;;
16524;Suisei no Gargantia;TV;13;7.64;170754;Action; Adventure; Mecha; Sci-Fi;;;;;;;;;
10714;Towa no Quon 3: Mugen no Renza;Movie;1;7.64;19053;Action; Super Power; Supernatural;;;;;;;;;;
32899;Watashi ga Motete Dousunda;TV;12;7.64;57638;Comedy; Harem; Romance; School; Shoujo;;;;;;;;
10216;Yondemasu yo, Azazel-san. (TV);TV;13;7.64;42147;Comedy; Demons; Supernatural;;;;;;;;;;
6408;&quot;;;;;;;;;;;;;;;;;
32828;Amaama to Inazuma;TV;12;7.63;95339;Comedy; Seinen; Slice of Life;;;;;;;;;;
10067;Angel Beats!: Another Epilogue;Special;1;7.63;134180;Drama; School; Supernatural;;;;;;;;;;
13115;Hakuouki Reimeiroku;TV;12;7.63;29485;Action; Drama; Historical; Josei; Samurai; Supernatural;;;;;;;
2174;Hokuto no Ken: Raoh Gaiden Gekitou-hen;Movie;1;7.63;4614;Action; Adventure; Martial Arts; Romance;;;;;;;;;
821;Initial D Battle Stage;OVA;1;7.63;13633;Action; Cars; Drama; Seinen; Sports;;;;;;;;
5494;Konnichiwa Anne: Before Green Gables;TV;39;7.63;2723;Drama; Historical; Kids; Slice of Life;;;;;;;;;
6604;Kuruneko;TV;50;7.63;2526;Comedy; Slice of Life;;;;;;;;;;;
32526;Love Live! Sunshine!!;TV;13;7.63;45246;Music; School; Slice of Life;;;;;;;;;;
8100;Mardock Scramble: The First Compression;Movie;1;7.63;40698;Action; Psychological; Sci-Fi;;;;;;;;;;
14527;Medaka Box Abnormal;TV;12;7.63;66972;Action; Comedy; Ecchi; Martial Arts; School; Shounen; Super Power;;;;;;
2835;Patalliro!;TV;49;7.63;2409;Adventure; Comedy; Romance; Shoujo; Shounen Ai;;;;;;;;
2549;Perrine Monogatari;TV;53;7.63;1744;Drama; Historical; Shoujo; Slice of Life;;;;;;;;;
814;Prince of Tennis: Atobe&#039;;;;;;;;;;;;;;;;;
28497;Rokka no Yuusha;TV;12;7.63;218747;Action; Adventure; Fantasy; Magic; Mystery;;;;;;;;
15989;Saki Achiga-hen: Episode of Side-A Specials;Special;4;7.63;9163;Game; School; Slice of Life;;;;;;;;;;
2098;Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari;Movie;1;7.63;4199;Comedy; Drama; Ecchi; Fantasy; Magic; Romance; Shounen; Slice of Life;;;;;
7858;Sora no Otoshimono: Project Pink;OVA;1;7.63;61903;Comedy; Ecchi; Harem; Sci-Fi; Shounen; Supernatural;;;;;;;
5118;Suzumiya Haruhi-chan no Yuuutsu;ONA;25;7.63;70416;Comedy; Parody;;;;;;;;;;;
1651;Uchuu Senkan Yamato 2;TV;26;7.63;3461;Action; Adventure; Drama; Military; Sci-Fi; Space;;;;;;;
691;Yawara!;TV;124;7.63;6437;Action; Comedy; Drama; Martial Arts; Romance; Slice of Life; Sports;;;;;;
11759;Accel World;TV;24;7.62;324284;Action; Game; Romance; School; Sci-Fi;;;;;;;;
16273;Acchi Kocchi (TV): Place=Princess;Special;1;7.62;26246;Comedy; Romance; School; Seinen; Slice of Life;;;;;;;;
1240;Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki;Movie;1;7.62;24968;Drama; Magic; Shoujo;;;;;;;;;;
2424;Cardcaptor Sakura Specials;Special;3;7.62;18604;Comedy;;;;;;;;;;;;
6573;Darker than Black: Ryuusei no Gemini;TV;12;7.62;222243;Action; Mystery; Sci-Fi; Super Power;;;;;;;;;
21743;Donten ni Warau;TV;12;7.62;57649;Action; Historical; Shoujo;;;;;;;;;;
901;Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen;Movie;1;7.62;65953;Adventure; Comedy; Fantasy; Sci-Fi; Shounen;;;;;;;;
14837;Dragon Ball Z Movie 14: Kami to Kami;Movie;1;7.62;66471;Action; Adventure; Fantasy; Martial Arts; Shounen; Super Power;;;;;;;
31706;Fate/kaleid liner Prisma☆Illya 3rei!!;TV;12;7.62;30457;Action; Comedy; Fantasy; Magic;;;;;;;;;
364;Gallery Fake;TV;37;7.62;6806;Mystery; Seinen;;;;;;;;;;;
4060;Grimm Masterpiece Theater;TV;24;7.62;1938;Adventure; Comedy; Fantasy; Kids; Magic;;;;;;;;
23269;Hello!! Kiniro Mosaic;TV;12;7.63;33295;Comedy; School; Slice of Life;;;;;;;;;;
3165;Hidamari Sketch Specials;Special;2;7.62;13334;Comedy; School; Slice of Life;;;;;;;;;;
449;InuYasha: Guren no Houraijima;Movie;1;7.62;50008;Adventure; Comedy; Demons; Drama; Historical; Romance; Shounen; Supernatural;;;;;
32870;Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e;Movie;1;7.61;5470;School; Shounen; Sports;;;;;;;;;;
522;Metropolis;Movie;1;7.62;44030;Adventure; Drama; Police; Romance; Sci-Fi; Shounen;;;;;;;
96;Mobile Fighter G Gundam;TV;49;7.62;36338;Adventure; Comedy; Drama; Martial Arts; Mecha; Romance; Sci-Fi; Space; Sports;;;;
10589;Naruto: Shippuuden Movie 5 - Blood Prison;Movie;1;7.62;75660;Action; Adventure; Martial Arts; Mystery; Shounen; Super Power;;;;;;;
3420;Shigofumi;TV;12;7.62;54000;Drama; Fantasy; Psychological; Supernatural; Thriller;;;;;;;;
10378;Shinryaku!? Ika Musume;TV;12;7.62;45613;Comedy; Shounen; Slice of Life;;;;;;;;;;
31327;Shokugeki no Souma OVA;OVA;3;7.62;24456;Ecchi; School; Shounen;;;;;;;;;;
3369;Shoubushi Densetsu Tetsuya;TV;20;7.62;3735;Game; Historical; Shounen;;;;;;;;;;
8197;So Ra No Wo To Specials;Special;2;7.62;16491;Military; Music; Sci-Fi; Slice of Life;;;;;;;;;
1072;Sweat Punch;OVA;5;7.62;26679;Action; Fantasy; Historical; Mecha;;;;;;;;;
18499;Yozakura Quartet: Tsuki ni Naku;OVA;3;7.62;13790;Action; Comedy; Magic; Shounen; Super Power; Supernatural;;;;;;;
5075;Yuusha Keisatsu J-Decker;TV;48;7.62;1116;Action; Adventure; Mecha; Police; Sci-Fi;;;;;;;;
1195;Zero no Tsukaima;TV;13;7.62;346828;Action; Adventure; Comedy; Ecchi; Fantasy; Harem; Magic; Romance; School;;;;
1003;Aa! Megami-sama! (TV) Specials;Special;3;7.61;19257;Comedy; Magic; Romance; Seinen; Supernatural;;;;;;;;
11235;Amagami SS+ Plus;TV;13;7.61;73813;Comedy; Romance; School; Slice of Life;;;;;;;;;
586;Ayakashi: Japanese Classic Horror;TV;11;7.61;34938;Fantasy; Historical; Horror;;;;;;;;;;
4981;Casshern Sins;TV;24;7.61;80307;Action; Adventure; Drama; Psychological; Sci-Fi;;;;;;;;
2961;Digimon Adventure Movie;Movie;1;7.61;60753;Action; Fantasy; Kids; Sci-Fi;;;;;;;;;
1747;Freedom;OVA;7;7.61;13918;Action; Adventure; Sci-Fi;;;;;;;;;;
2409;Gokudou-kun Manyuuki;TV;26;7.61;8131;Adventure; Comedy; Fantasy; Magic;;;;;;;;;
4039;Golgo 13 (TV);TV;50;7.61;18687;Action; Adventure; Drama; Seinen; Thriller;;;;;;;;
2458;Kimagure Orange☆Road OVA;OVA;8;7.61;3542;Comedy; Drama; Magic; Romance; School;;;;;;;;
22693;Lady Jewelpet;TV;52;7.61;3085;Fantasy; Magic; Romance; Shoujo;;;;;;;;;
1563;Magic Knight Rayearth II;TV;29;7.61;19209;Adventure; Drama; Fantasy; Magic; Mecha; Romance; Shoujo;;;;;;
1289;Mobile Police Patlabor: The New Files;OVA;16;7.61;3952;Comedy; Mecha; Police; Sci-Fi;;;;;;;;;
9181;Motto To LOVE-Ru;TV;12;7.61;134988;Comedy; Ecchi; Harem; School; Sci-Fi; Shounen;;;;;;;
33091;Planetarian: Chiisana Hoshi no Yume;ONA;5;7.61;38303;Drama; Sci-Fi;;;;;;;;;;;
9979;Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana;Movie;1;7.61;2842;Action; Fantasy; Magic; Shoujo;;;;;;;;;
1608;Salaryman Kintarou;TV;20;7.61;4151;Comedy; Drama; Seinen;;;;;;;;;;
5277;Sekirei: Pure Engagement;TV;13;7.61;113911;Action; Comedy; Ecchi; Harem; Super Power;;;;;;;;
18523;Senyuu. 2;TV;13;7.61;30726;Action; Comedy; Fantasy; Parody; Shounen;;;;;;;;
7041;Seto no Hanayome OVA Specials;Special;2;7.61;7011;Comedy; Parody; School;;;;;;;;;;
2923;Shugo Chara!;TV;51;7.61;121108;Comedy; Magic; School; Shoujo;;;;;;;;;
9930;Snow Halation;Music;1;7.61;8731;Music;;;;;;;;;;;;
31297;Tokyo Ghoul: &quot;;;;;;;;;;;;;;;;;
1919;Urusei Yatsura OVA;OVA;11;7.61;2470;Adventure; Comedy; Sci-Fi;;;;;;;;;;
18753;Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA;OVA;1;7.61;80676;Comedy; Romance; School;;;;;;;;;;
18497;Yozakura Quartet: Hana no Uta;TV;13;7.61;58245;Action; Comedy; Magic; Shounen; Super Power; Supernatural;;;;;;;
21639;Yu☆Gi☆Oh! Arc-V;TV;Unknown;7.61;17571;Action; Fantasy; Game; Shounen;;;;;;;;;
283;Akage no Anne;TV;50;7.60;9460;Drama; Historical; Slice of Life;;;;;;;;;;
2889;Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru;Movie;1;7.60;134739;Action; Adventure; Shounen; Supernatural;;;;;;;;;
18671;Chuunibyou demo Koi ga Shitai! Ren;TV;12;7.60;208885;Comedy; Drama; Romance; School; Slice of Life;;;;;;;;
16934;Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel;Special;1;7.60;72085;Comedy; School;;;;;;;;;;;
1479;City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo;Special;1;7.60;2506;Shounen;;;;;;;;;;;;
2171;Detective Conan Movie 11: Jolly Roger in the Deep Azure;Movie;1;7.60;18847;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
32948;Fune wo Amu;TV;11;7.60;28620;Drama; Slice of Life;;;;;;;;;;;
3213;Ganbare Genki;TV;35;7.60;805;Action; Comedy; Shounen; Sports;;;;;;;;;
19195;Ghost in the Shell: Arise - Border:4 Ghost Stands Alone;Movie;1;7.60;19565;Mecha; Police; Psychological; Sci-Fi;;;;;;;;;
21273;Gochuumon wa Usagi Desu ka?;TV;12;7.60;82999;Comedy; Slice of Life;;;;;;;;;;;
5998;Hottarake no Shima: Haruka to Mahou no Kagami;Movie;1;7.60;6517;Fantasy;;;;;;;;;;;;
2330;Jibaku-kun;TV;26;7.60;6036;Adventure; Comedy; Fantasy;;;;;;;;;;
3449;Kamichu! Specials;Special;4;7.60;6978;Comedy; Drama; Slice of Life; Supernatural;;;;;;;;;
218;Kidou Senkan Nadesico;TV;26;7.60;27976;Action; Comedy; Mecha; Military; Parody; Romance; Sci-Fi; Shounen; Space;;;;
1047;On Your Mark;Music;1;7.60;13661;Drama; Music; Sci-Fi;;;;;;;;;;
22539;One More Time, One More Chance;Music;1;7.60;5660;Drama; Music; Romance; Slice of Life;;;;;;;;;
16287;One Piece: Romance Dawn;OVA;1;7.60;8326;Action; Comedy; Fantasy; Shounen; Super Power;;;;;;;;
8476;Otome Youkai Zakuro;TV;13;7.60;61957;Demons; Historical; Military; Romance; Seinen; Supernatural;;;;;;;
13587;Persona 4 the Animation: No One is Alone;Special;1;7.60;26501;Adventure; Mystery; School; Sci-Fi; Super Power; Supernatural;;;;;;;
10257;Pretty Rhythm: Aurora Dream;TV;51;7.60;9431;Music; Shoujo; Slice of Life; Sports;;;;;;;;;
10731;Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!;Movie;1;7.60;6162;Action; Comedy; School; Shounen; Sports;;;;;;;;
23281;Psycho-Pass 2;TV;11;7.60;228435;Action; Police; Psychological; Sci-Fi;;;;;;;;;
166;Samurai 7;TV;26;7.60;74991;Historical; Mecha; Samurai; Sci-Fi;;;;;;;;;
8317;Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu;Special;1;7.60;6752;Comedy; Parody; School;;;;;;;;;;
8557;Shinryaku! Ika Musume;TV;12;7.60;95242;Comedy; Shounen; Slice of Life;;;;;;;;;;
1913;Shonan Junai Gumi!;OVA;5;7.60;20261;Action; Comedy; School;;;;;;;;;;
25801;Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen;OVA;2;7.60;3208;Drama; Josei;;;;;;;;;;;
6802;So Ra No Wo To;TV;12;7.60;84390;Military; Music; Sci-Fi; Slice of Life;;;;;;;;;
30911;Tales of Zestiria the X;TV;12;7.60;107325;Action; Adventure; Fantasy;;;;;;;;;;
200;Tenshi na Konamaiki;TV;50;7.60;15077;Comedy; Magic; Romance; Shounen;;;;;;;;;
3613;Toshokan Sensou;TV;12;7.60;38882;Action; Comedy; Military; Romance;;;;;;;;;
3712;Zero no Tsukaima: Princesses no Rondo;TV;12;7.60;210891;Action; Adventure; Comedy; Ecchi; Fantasy; Harem; Magic; Romance; School;;;;
22419;Acchi Kocchi;Movie;1;7.59;3433;Dementia;;;;;;;;;;;;
13709;Afro Samurai Movie;Movie;1;7.59;21622;Action; Adventure; Samurai;;;;;;;;;;
1474;City Hunter: Ai to Shukumei no Magnum;Movie;1;7.59;3368;Action; Comedy; Mystery; Shounen;;;;;;;;;
15199;Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu;Movie;1;7.59;45069;Action; Mecha; Military;;;;;;;;;;
8687;Doraemon (2005);TV;Unknown;7.59;2980;Comedy; Kids; Sci-Fi; Shounen;;;;;;;;;
10765;Hikaru no Go Special;OVA;1;7.59;4253;Comedy; Game; Shounen; Supernatural;;;;;;;;;
9023;Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview;Special;3;7.59;12153;Comedy;;;;;;;;;;;;
1454;Kemonozume;TV;13;7.59;33086;Action; Demons; Horror; Romance; Supernatural;;;;;;;;
3392;Kiniro no Corda: Primo Passo - Hitonatsu no Encore;Special;1;7.59;17967;Harem; Music; Romance; School; Shoujo;;;;;;;;
2971;Kyou kara Maou! R;OVA;5;7.59;14845;Adventure; Comedy; Fantasy;;;;;;;;;;
98;Mai-HiME;TV;26;7.59;76492;Action; Comedy; Drama; Fantasy; Magic; Mecha; Romance; School; Shoujo Ai;;;;
20541;Mikakunin de Shinkoukei;TV;12;7.59;133385;Comedy; Romance; School; Slice of Life;;;;;;;;;
1095;Mobile Police Patlabor: The Movie;Movie;1;7.59;14779;Drama; Mecha; Military; Police;;;;;;;;;
593;Mugen no Ryvius;TV;26;7.59;22714;Drama; Mecha; Military; Psychological; Sci-Fi; Space;;;;;;;
32566;Noblesse: Pamyeol-ui Sijak;OVA;1;7.59;12418;Action; Adventure; Supernatural;;;;;;;;;;
2680;One Piece: Straw Hat Theater;Special;5;7.59;17153;Adventure; Fantasy; Shounen;;;;;;;;;;
32026;Osomatsu-san Special;Special;1;7.59;5005;Comedy; Parody;;;;;;;;;;;
708;Patapata Hikousen no Bouken;TV;26;7.59;2629;Adventure; Sci-Fi;;;;;;;;;;;
10445;Perfect Day;Music;1;7.59;7743;Music;;;;;;;;;;;;
13391;Rakuen Tsuihou: Expelled from Paradise;Movie;1;7.59;46678;Action; Mecha; Sci-Fi;;;;;;;;;;
2596;Shinreigari: Ghost Hound;TV;22;7.59;78469;Mystery; Psychological; Sci-Fi; Supernatural;;;;;;;;;
441;Shoujo Kakumei Utena: Adolescence Mokushiroku;Movie;1;7.59;22219;Dementia; Drama; Fantasy; Romance; Shoujo;;;;;;;;
5262;Shugo Chara!! Doki;TV;51;7.59;60384;Comedy; Magic; School; Shoujo;;;;;;;;;
1372;Taiho Shichau zo (1996);TV;47;7.59;12156;Action; Comedy; Police; Seinen;;;;;;;;;
2337;Tetsujin 28-gou (2004);TV;26;7.59;1826;Adventure; Mecha; Sci-Fi; Shounen;;;;;;;;;
24627;Yamada-kun to 7-nin no Majo (OVA);OVA;2;7.59;33816;Comedy; Romance; School; Shounen;;;;;;;;;
102;Aishiteruze Baby★★;TV;26;7.58;63959;Comedy; Drama; Romance; Shoujo;;;;;;;;;
24919;Aoki Hagane no Arpeggio: Ars Nova DC;Movie;1;7.58;11943;Action; Sci-Fi; Seinen;;;;;;;;;;
1686;Bleach Movie 1: Memories of Nobody;Movie;1;7.58;151598;Action; Adventure; Super Power;;;;;;;;;;
1681;Brave Story;Movie;1;7.58;24523;Action; Adventure; Fantasy; Kids; Magic; Supernatural;;;;;;;
2800;Candy Candy;TV;115;7.58;11893;Drama; Shoujo; Slice of Life;;;;;;;;;;
27601;Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars;Special;1;7.58;31808;Comedy; Drama; Romance; School; Slice of Life;;;;;;;;
22839;Cross Road;Special;1;7.58;23038;School; Slice of Life;;;;;;;;;;;
356;Fate/stay night;TV;24;7.58;374880;Action; Fantasy; Magic; Romance; Supernatural;;;;;;;;
6922;Fate/stay night Movie: Unlimited Blade Works;Movie;1;7.58;110983;Action; Fantasy; Magic; Supernatural;;;;;;;;;
4061;Grimm Masterpiece Theater II;TV;23;7.58;1169;Adventure; Comedy; Fantasy; Kids; Magic;;;;;;;;
28607;Hetalia: The World Twinkle;ONA;15;7.58;15872;Comedy; Historical; Parody;;;;;;;;;;
9834;Level E;TV;13;7.58;55252;Comedy; Sci-Fi; Shounen;;;;;;;;;;
10075;Naruto x UT;OVA;1;7.58;23465;Action; Comedy; Martial Arts; Shounen; Super Power;;;;;;;;
5854;Shin Chou Kyou Ryo: Condor Hero III;TV;26;7.58;1377;Action; Adventure; Drama; Historical; Romance;;;;;;;;
2257;Taiyou no Kiba Dagram;TV;75;7.58;1825;Drama; Mecha; Military; Sci-Fi; Shounen;;;;;;;;
11889;The iDOLM@STER: 765 Pro to Iu Monogatari;Special;1;7.58;13342;Comedy; Drama; Music;;;;;;;;;;
1459;Uchuu no Kishi Tekkaman Blade;TV;49;7.58;8546;Action; Adventure; Drama; Mecha; Military; Romance; Sci-Fi; Shounen; Space;;;;
8676;Amagami SS;TV;25;7.57;157223;Comedy; Romance; School; Slice of Life;;;;;;;;;
10719;Boku wa Tomodachi ga Sukunai;TV;12;7.57;325664;Comedy; Ecchi; Harem; Romance; School; Seinen; Slice of Life;;;;;;
59;Chobits;TV;26;7.57;266846;Comedy; Drama; Ecchi; Romance; Sci-Fi; Seinen;;;;;;;
4186;Chrome Shelled Regios;TV;24;7.57;103615;Action; Adventure; Fantasy; School; Sci-Fi;;;;;;;;
17121;Dareka no Manazashi;Movie;1;7.57;28138;Drama; Slice of Life;;;;;;;;;;;
6231;Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata;OVA;1;7.57;7187;Mystery; Shounen;;;;;;;;;;;
7045;Doraemon Movie 21: Nobita no Taiyou Ou Densetsu;Movie;1;7.57;1970;Adventure; Comedy; Fantasy; Historical; Kids; Shounen;;;;;;;
15613;Hakkenden: Touhou Hakken Ibun;TV;13;7.57;61017;Action; Fantasy; Shoujo; Supernatural;;;;;;;;;
6895;Hakuouki;TV;12;7.57;90612;Action; Drama; Historical; Josei; Samurai; Supernatural;;;;;;;
379;Heppoko Jikken Animation Excel♥Saga;TV;26;7.57;68198;Comedy; Parody; Sci-Fi; Shounen;;;;;;;;;
10209;Kore wa Zombie Desu ka? OVA;OVA;2;7.57;73826;Action; Comedy; Ecchi; Harem; Magic; Supernatural;;;;;;;
12053;Mardock Scramble: The Third Exhaust;Movie;1;7.57;20459;Action; Psychological; Sci-Fi;;;;;;;;;;
5713;Minami-ke Betsubara;OVA;1;7.57;21534;Comedy; Slice of Life;;;;;;;;;;;
24227;Nisekoi OVA;OVA;3;7.57;65287;Comedy; Harem; Romance; School; Shounen;;;;;;;;
6187;Nodame Cantabile OVA;OVA;1;7.57;17667;Comedy; Josei; Music; Romance; Slice of Life;;;;;;;;
490;Paniponi Dash!;TV;26;7.57;38532;Comedy; Parody; School;;;;;;;;;;
64;Rozen Maiden;TV;12;7.57;128688;Action; Comedy; Drama; Magic; Seinen;;;;;;;;
5671;Saki;TV;25;7.57;55970;Game; School; Slice of Life;;;;;;;;;;
5355;Sengoku Basara;TV;12;7.57;93940;Action; Historical; Martial Arts; Samurai; Super Power;;;;;;;;
20671;Shashinkan;Movie;1;7.57;1910;Drama; Historical; Slice of Life;;;;;;;;;;
1728;Super GALS! Kotobuki Ran;TV;52;7.57;10369;Comedy; Shoujo; Slice of Life;;;;;;;;;;
567;The Big O;TV;26;7.57;45843;Action; Mecha; Mystery; Psychological; Sci-Fi;;;;;;;;
1911;Top wo Nerae! &amp;;;;;;;;;;;;;;;;;
481;Yu☆Gi☆Oh! Duel Monsters;TV;224;7.57;132099;Adventure; Game; Shounen;;;;;;;;;;
5244;Aria The Natural: Sono Futatabi Deaeru Kiseki ni...;Special;1;7.56;10069;Fantasy; Sci-Fi; Shounen; Slice of Life;;;;;;;;;
12187;Carnival Phantasm EX Season;OVA;1;7.56;22955;Comedy; Supernatural;;;;;;;;;;;
31553;Charlotte: Tsuyoi Monotachi;Special;1;7.56;39137;School; Super Power;;;;;;;;;;;
1477;City Hunter: The Secret Service;Special;1;7.56;2956;Action; Comedy; Mystery; Shounen;;;;;;;;;
24655;Date A Live Movie: Mayuri Judgment;Movie;1;7.56;48673;Harem; Romance; Sci-Fi;;;;;;;;;;
1368;Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp;;;;;;;;;;;;;;;;;
2392;Doraemon Movie 26: Nobita no Kyouryuu 2006;Movie;1;7.56;2262;Adventure; Comedy; Kids;;;;;;;;;;
18465;Genshiken Nidaime;TV;13;7.56;29952;Comedy; Parody; Slice of Life;;;;;;;;;;
852;Gokinjo Monogatari;TV;50;7.56;7279;Comedy; Drama; Romance; Slice of Life;;;;;;;;;
9865;Hetalia Axis Powers Fan Disc;OVA;3;7.56;8070;Comedy; Historical; Parody;;;;;;;;;;
6399;Higashi no Eden: Falling Down;Music;1;7.56;9881;Music;;;;;;;;;;;;
3652;Higurashi no Naku Koro ni Rei;OVA;5;7.56;99463;Comedy; Mystery; Psychological; Supernatural; Thriller;;;;;;;;
22763;Kara no Kyoukai: Mirai Fukuin - Extra Chorus;Special;1;7.56;14891;Drama; Mystery; Seinen; Supernatural;;;;;;;;;
5710;Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!;Movie;1;7.56;2048;Comedy;;;;;;;;;;;;
1091;Mobile Suit Gundam II: Soldiers of Sorrow;Movie;1;7.56;11325;Action; Drama; Mecha; Military; Sci-Fi; Space;;;;;;;
7877;Momoko, Kaeru no Uta ga Kikoeru yo.;Movie;1;7.56;1113;Drama; School; Slice of Life;;;;;;;;;;
28149;Nihon Animator Mihonichi;ONA;35;7.56;16942;Action; Dementia; Ecchi; Fantasy; Mecha; Military; Music; School; Sci-Fi; Space; Supernatural;;
34136;Orange: Mirai;Movie;1;7.56;29969;Drama; Romance; School; Sci-Fi; Shoujo;;;;;;;;
131;Saiyuuki Reload Gunlock;TV;26;7.56;11233;Action; Adventure; Comedy; Fantasy; Shoujo;;;;;;;;
879;Simoun;TV;26;7.56;24664;Drama; Magic; Military; Romance; Shoujo Ai;;;;;;;;
1642;Sugar Sugar Rune;TV;51;7.56;16484;Fantasy; Magic; Shoujo;;;;;;;;;;
5712;Tanoshii Muumin Ikka Bouken Nikki;TV;26;7.56;2740;Adventure; Fantasy; Kids; Slice of Life;;;;;;;;;
14189;Tasogare Otome x Amnesia: Taima Otome;Special;1;7.56;38176;Horror; Mystery; Romance; School; Shounen; Supernatural;;;;;;;
885;Tenshi no Tamago;OVA;1;7.56;35634;Dementia; Drama; Fantasy;;;;;;;;;;
3974;Tetsuwan Birdy Decode;TV;13;7.56;50384;Action; Comedy; Sci-Fi;;;;;;;;;;
9047;Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara;OVA;1;7.56;37609;Action; Sci-Fi; Super Power;;;;;;;;;;
2203;Waga Seishun no Arcadia: Mugen Kidou SSX;TV;22;7.56;2587;Action; Adventure; Drama; Sci-Fi; Space;;;;;;;;
156;X;TV;24;7.56;51004;Action; Drama; Fantasy; Magic; Romance; Shoujo; Super Power;;;;;;
29;Zipang;TV;26;7.56;8630;Action; Drama; Historical; Military; Sci-Fi; Seinen;;;;;;;
12149;AKB0048;TV;13;7.55;37763;Music; Sci-Fi;;;;;;;;;;;
18893;Aoki Hagane no Arpeggio: Ars Nova;TV;12;7.55;84708;Action; Sci-Fi; Seinen;;;;;;;;;;
11633;Blood Lad;TV;10;7.55;241513;Action; Comedy; Demons; Seinen; Supernatural; Vampire;;;;;;;
17269;Captain Harlock;Movie;1;7.56;25484;Action; Drama; Sci-Fi; Space;;;;;;;;;
1476;City Hunter: Hyakuman Dollar no Inbou;OVA;1;7.55;2881;Action; Comedy; Mystery; Shounen;;;;;;;;;
15201;Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara;Movie;1;7.55;39669;Action; Mecha; Military;;;;;;;;;;
26349;Danna ga Nani wo Itteiru ka Wakaranai Ken;TV;13;7.55;122271;Comedy; Seinen; Slice of Life;;;;;;;;;;
